collect_time,active_power,temperature,irradiance,wind_speed
2024-05-15 10:35:00,718.1560000000001,21.4,830.7,2.1
2024-05-15 10:40:00,723.69,22.0,835.8,2.1
2024-05-15 10:45:00,729.688,22.1,868.1,2.1
2024-05-15 10:50:00,729.7529999999999,22.3,899.6,4.2
2024-05-15 10:55:00,729.624,22.3,936.3,5.0
2024-05-15 11:00:00,664.74,23.0,798.4,4.2
2024-05-15 11:05:00,525.576,22.9,575.7,2.5
2024-05-15 11:10:00,729.783,22.8,1077.0,6.7
2024-05-15 11:15:00,449.687,23.4,487.4,4.2
2024-05-15 11:20:00,721.26,23.3,885.5,2.1
2024-05-15 11:25:00,402.787,22.6,440.0,3.4
2024-05-15 11:30:00,467.009,22.5,504.5,2.1
2024-05-15 11:35:00,498.381,22.5,536.4,5.5
2024-05-15 11:40:00,396.099,21.8,414.3,4.2
2024-05-15 11:45:00,315.49,21.1,326.7,5.9
2024-05-15 11:50:00,275.226,21.0,282.9,4.6
2024-05-15 11:55:00,262.26800000000003,20.8,267.8,5.5
2024-05-15 12:00:00,237.816,20.6,242.1,2.9
2024-05-15 12:05:00,236.089,20.3,238.7,3.8
2024-05-15 12:10:00,253.37,19.8,254.1,5.0
2024-05-15 12:15:00,305.695,19.7,308.9,6.7
2024-05-15 12:20:00,461.806,20.1,476.0,2.9
2024-05-15 12:25:00,654.392,20.2,675.7,7.1
2024-05-15 12:30:00,729.76,20.4,1340.2,5.9
2024-05-15 12:35:00,471.793,20.8,506.9,5.0
2024-05-15 12:40:00,410.194,20.2,437.2,8.4
2024-05-15 12:45:00,729.665,20.8,1027.3,7.1
2024-05-15 12:50:00,729.872,21.0,1131.2,7.1
2024-05-15 12:55:00,729.7019999999999,21.5,994.4,6.7
2024-05-15 13:00:00,729.7570000000001,22.0,1075.7,4.6
2024-05-15 13:05:00,729.56,22.2,1088.0,6.7
2024-05-15 13:10:00,729.718,21.8,1122.6,8.0
2024-05-15 13:15:00,729.7360000000001,21.8,1088.8,7.6
2024-05-15 13:20:00,729.463,22.0,1069.0,4.6
2024-05-15 13:25:00,729.637,21.5,1036.3,6.7
2024-05-15 13:30:00,729.7189999999999,21.6,1034.9,10.5
2024-05-15 13:35:00,729.747,21.7,1046.6,5.9
2024-05-15 13:40:00,729.874,21.8,1135.6,7.1
2024-05-15 13:45:00,729.807,21.8,1128.5,8.4
2024-05-15 13:50:00,729.56,22.0,1099.2,8.4
2024-05-15 13:55:00,729.7550000000001,21.8,1145.7,8.4
2024-05-15 14:00:00,679.2930000000001,22.1,973.0,7.1
2024-05-15 14:05:00,666.309,21.7,1023.5,7.6
2024-05-15 14:10:00,702.653,21.8,810.4,6.3
2024-05-15 14:15:00,334.773,21.7,351.3,8.4
2024-05-15 14:20:00,729.5760000000001,21.1,1162.1,6.7
2024-05-15 14:25:00,619.269,21.0,1070.1,7.6
2024-05-15 14:30:00,729.801,21.8,1025.9,8.4
2024-05-15 14:35:00,729.942,22.1,973.3,7.6
2024-05-15 14:40:00,729.5920000000001,22.0,951.7,8.8
2024-05-15 14:45:00,729.434,22.6,934.5,5.0
2024-05-15 14:50:00,729.799,21.8,917.5,8.0
2024-05-15 14:55:00,729.6790000000001,22.2,906.7,6.3
2024-05-15 15:00:00,729.546,22.3,923.6,6.7
2024-05-15 15:05:00,571.037,22.1,659.1,7.1
2024-05-15 15:10:00,496.089,21.8,536.5,6.3
2024-05-15 15:15:00,602.102,21.8,629.0,5.5
2024-05-15 15:20:00,729.7740000000001,22.3,882.5,10.1
2024-05-15 15:25:00,729.4780000000001,22.0,871.5,8.0
2024-05-15 15:30:00,729.573,22.0,944.5,6.3
2024-05-15 15:35:00,729.597,22.0,847.6,9.2
2024-05-15 15:40:00,729.667,21.6,822.2,6.3
2024-05-15 15:45:00,511.227,21.7,570.9,4.2
2024-05-15 15:50:00,722.168,21.6,821.6,9.7
2024-05-15 15:55:00,615.479,21.6,654.4,10.1
2024-05-15 16:00:00,729.4869999999999,22.1,916.1,5.5
2024-05-15 16:05:00,729.431,22.0,839.3,6.7
2024-05-15 16:10:00,729.747,21.8,874.1,5.5
2024-05-15 16:15:00,729.62,22.0,909.0,11.3
2024-05-15 16:20:00,441.667,22.0,515.3,7.6
2024-05-15 16:25:00,729.6510000000001,21.4,847.3,5.5
2024-05-15 16:30:00,700.227,21.8,750.9,4.2
2024-05-15 16:35:00,620.014,22.0,664.3,7.6
2024-05-15 16:40:00,579.466,22.2,612.8,9.2
2024-05-15 16:45:00,541.664,21.5,568.3,9.2
2024-05-15 16:50:00,567.024,21.6,590.7,6.3
2024-05-15 16:55:00,472.465,21.7,497.8,5.5
2024-05-15 17:00:00,513.173,21.5,529.0,8.4
2024-05-15 17:05:00,528.909,21.2,544.8,5.5
2024-05-15 17:10:00,525.4480000000001,21.5,539.5,9.2
2024-05-15 17:15:00,467.249,21.1,475.4,6.3
2024-05-15 17:20:00,426.398,21.1,435.1,6.3
2024-05-15 17:25:00,441.203,21.2,440.5,9.7
2024-05-15 17:30:00,334.679,20.9,332.5,7.6
2024-05-15 17:35:00,401.404,21.0,399.6,6.7
2024-05-15 17:40:00,373.857,21.3,371.6,5.9
2024-05-15 17:45:00,342.427,21.3,338.4,4.6
2024-05-15 17:50:00,320.107,21.3,315.7,5.0
2024-05-15 17:55:00,282.961,21.5,277.6,8.4
2024-05-15 18:00:00,272.207,21.3,265.9,5.5
2024-05-15 18:05:00,268.563,21.6,260.7,5.0
2024-05-15 18:10:00,250.023,21.4,241.4,4.2
2024-05-15 18:15:00,210.732,21.3,201.6,6.3
2024-05-15 18:20:00,130.849,21.0,125.8,6.3
2024-05-15 18:25:00,190.106,20.9,178.1,5.9
2024-05-15 18:30:00,180.86,21.0,169.7,4.2
2024-05-15 18:35:00,127.727,20.8,122.4,3.8
2024-05-15 18:40:00,107.578,20.5,102.7,3.8
2024-05-15 18:45:00,127.961,20.5,118.1,4.6
2024-05-15 18:50:00,124.548,20.7,114.1,4.2
2024-05-15 18:55:00,76.65299999999999,20.5,72.0,5.9
2024-05-15 19:00:00,67.773,20.2,63.7,5.0
2024-05-15 19:05:00,77.606,20.1,72.5,3.8
2024-05-15 19:10:00,74.211,20.0,63.7,4.2
2024-05-15 19:15:00,68.202,20.1,55.8,4.6
2024-05-15 19:20:00,86.617,20.1,75.6,3.8
2024-05-15 19:25:00,76.607,20.1,75.1,3.8
2024-05-15 19:30:00,44.831,19.9,43.9,4.2
2024-05-15 19:35:00,28.958,19.6,29.4,5.9
2024-05-15 19:40:00,19.61,19.3,19.3,3.8
2024-05-15 19:45:00,18.548,19.1,17.5,4.2
2024-05-15 19:50:00,16.573999999999998,19.0,16.2,4.6
2024-05-15 19:55:00,13.145,18.8,13.2,4.2
2024-05-15 20:00:00,8.693999999999999,18.9,8.8,4.6
2024-05-15 20:05:00,4.286,18.8,3.9,3.8
2024-05-15 20:10:00,2.066,18.7,0.0,3.8
2024-05-15 20:15:00,0.6890000000000001,18.4,0.4,3.4
2024-05-15 20:20:00,0.116,18.3,0.0,2.9
2024-05-15 20:25:00,0.0,18.3,0.0,5.0
2024-05-15 20:30:00,0.0,18.3,0.0,4.6
2024-05-15 20:35:00,0.0,18.3,0.4,6.3
2024-05-15 20:40:00,0.0,18.3,0.0,3.8
2024-05-15 20:45:00,0.0,18.1,0.0,5.0
2024-05-15 20:50:00,0.0,18.1,0.0,5.9
2024-05-15 20:55:00,0.0,18.1,0.0,4.2
2024-05-15 21:00:00,0.0,18.0,0.0,5.9
2024-05-15 21:05:00,0.0,17.8,0.0,3.8
2024-05-15 21:10:00,0.0,17.8,0.0,4.2
2024-05-15 21:15:00,0.0,17.5,0.0,6.3
2024-05-15 21:20:00,0.0,17.3,0.4,5.0
2024-05-15 21:25:00,0.0,17.0,0.0,2.9
2024-05-15 21:30:00,0.0,17.0,0.0,3.8
2024-05-15 21:35:00,0.0,17.0,0.0,4.6
2024-05-15 21:40:00,0.0,16.9,0.0,4.2
2024-05-15 21:45:00,0.0,17.0,0.4,6.7
2024-05-15 21:50:00,0.0,17.0,0.0,5.5
2024-05-15 21:55:00,0.0,16.8,0.0,5.5
2024-05-15 22:00:00,0.0,16.8,0.4,6.3
2024-05-15 22:05:00,0.0,17.0,0.0,3.8
2024-05-15 22:10:00,0.0,17.2,0.0,5.0
2024-05-15 22:15:00,0.0,17.6,0.0,5.5
2024-05-15 22:20:00,0.0,17.6,0.0,7.1
2024-05-15 22:25:00,0.0,17.7,0.4,5.5
2024-05-15 22:30:00,0.0,18.0,0.0,4.2
2024-05-15 22:35:00,0.0,18.1,0.0,6.7
2024-05-15 22:40:00,0.0,18.0,0.4,4.6
2024-05-15 22:45:00,0.0,18.0,0.4,7.1
2024-05-15 22:50:00,0.0,18.0,0.0,5.0
2024-05-15 22:55:00,0.0,17.7,0.0,5.5
2024-05-15 23:00:00,0.0,17.9,0.0,8.4
2024-05-15 23:05:00,0.0,17.6,0.0,5.9
2024-05-15 23:10:00,0.0,17.5,0.0,8.4
2024-05-15 23:15:00,0.0,17.5,0.0,6.3
2024-05-15 23:20:00,0.0,17.3,0.0,6.3
2024-05-15 23:25:00,0.0,17.4,0.0,5.9
2024-05-15 23:30:00,0.0,17.3,0.0,6.3
2024-05-15 23:35:00,0.0,17.3,0.0,7.6
2024-05-15 23:40:00,0.0,17.1,0.0,6.3
2024-05-15 23:45:00,0.0,17.2,0.0,8.0
2024-05-15 23:50:00,0.0,17.3,0.0,7.6
2024-05-15 23:55:00,0.0,17.2,0.0,7.6
2024-05-16 00:00:00,0.0,17.1,0.0,5.0
2024-05-16 00:05:00,0.0,17.5,0.0,6.7
2024-05-16 00:10:00,0.0,17.5,0.0,5.9
2024-05-16 00:15:00,0.0,17.5,0.0,7.1
2024-05-16 00:20:00,0.0,17.6,0.4,8.0
2024-05-16 00:25:00,0.0,17.6,0.0,6.7
2024-05-16 00:30:00,0.0,17.6,0.0,7.1
2024-05-16 00:35:00,0.0,17.5,0.0,5.5
2024-05-16 00:40:00,0.0,17.6,0.4,9.2
2024-05-16 00:45:00,0.0,17.6,0.0,8.4
2024-05-16 00:50:00,0.0,17.6,0.0,8.4
2024-05-16 00:55:00,0.0,17.6,0.0,5.0
2024-05-16 01:00:00,0.0,17.6,0.0,6.3
2024-05-16 01:05:00,0.0,17.6,0.0,5.9
2024-05-16 01:10:00,0.0,17.6,0.0,7.6
2024-05-16 01:15:00,0.0,17.5,0.0,6.7
2024-05-16 01:20:00,0.0,17.3,0.4,5.5
2024-05-16 01:25:00,0.0,17.3,0.0,4.6
2024-05-16 01:30:00,0.0,17.4,0.0,7.6
2024-05-16 01:35:00,0.0,17.4,0.0,6.3
2024-05-16 01:40:00,0.0,17.5,0.0,4.6
2024-05-16 01:45:00,0.0,17.6,0.0,4.6
2024-05-16 01:50:00,0.0,17.6,0.0,5.9
2024-05-16 01:55:00,0.0,17.7,0.0,7.1
2024-05-16 02:00:00,0.0,17.6,0.0,6.7
2024-05-16 02:05:00,0.0,17.6,0.0,7.6
2024-05-16 02:10:00,0.0,17.5,0.0,6.7
2024-05-16 02:15:00,0.0,17.4,0.4,4.6
2024-05-16 02:20:00,0.0,17.6,0.0,5.9
2024-05-16 02:25:00,0.0,17.5,0.4,5.5
2024-05-16 02:30:00,0.0,17.5,0.0,6.7
2024-05-16 02:35:00,0.0,17.4,0.0,7.1
2024-05-16 02:40:00,0.0,17.3,0.0,7.6
2024-05-16 02:45:00,0.0,17.3,0.0,6.7
2024-05-16 02:50:00,0.0,17.3,0.0,5.9
2024-05-16 02:55:00,0.0,17.3,0.0,8.0
2024-05-16 03:00:00,0.0,17.2,0.0,6.3
2024-05-16 03:05:00,0.0,17.1,0.0,7.6
2024-05-16 03:10:00,0.0,16.9,0.0,7.1
2024-05-16 03:15:00,0.0,16.8,0.0,5.9
2024-05-16 03:20:00,0.0,16.8,0.0,3.8
2024-05-16 03:25:00,0.0,16.8,0.0,4.6
2024-05-16 03:30:00,0.0,17.0,0.0,4.2
2024-05-16 03:35:00,0.0,17.2,0.0,5.0
2024-05-16 03:40:00,0.0,17.3,0.0,4.2
2024-05-16 03:45:00,0.0,17.2,0.4,2.9
2024-05-16 03:50:00,0.0,17.2,0.0,6.7
2024-05-16 03:55:00,0.0,17.1,0.0,4.6
2024-05-16 04:00:00,0.0,17.2,0.0,3.8
2024-05-16 04:05:00,0.0,17.2,0.0,3.4
2024-05-16 04:10:00,0.0,17.2,0.0,5.0
2024-05-16 04:15:00,0.0,17.3,0.0,4.6
2024-05-16 04:20:00,0.0,17.3,0.0,2.9
2024-05-16 04:25:00,0.0,17.2,0.0,2.9
2024-05-16 04:30:00,0.0,17.1,0.0,3.8
2024-05-16 04:35:00,0.0,17.1,0.0,4.2
2024-05-16 04:40:00,0.0,17.1,0.0,3.8
2024-05-16 04:45:00,0.0,17.2,0.0,4.2
2024-05-16 04:50:00,0.0,17.4,0.0,4.6
2024-05-16 04:55:00,0.0,17.6,0.0,6.3
2024-05-16 05:00:00,0.0,17.8,0.0,5.9
2024-05-16 05:05:00,0.0,18.0,0.0,5.9
2024-05-16 05:10:00,0.0,17.8,0.0,6.7
2024-05-16 05:15:00,0.0,17.8,0.4,6.3
2024-05-16 05:20:00,0.0,17.6,0.0,6.3
2024-05-16 05:25:00,0.0,17.5,0.0,4.6
2024-05-16 05:30:00,0.0,17.5,0.0,5.0
2024-05-16 05:35:00,0.0,17.6,0.0,4.2
2024-05-16 05:40:00,0.0,17.6,0.4,4.2
2024-05-16 05:45:00,0.0,17.6,0.0,4.6
2024-05-16 05:50:00,0.0,17.3,0.0,3.8
2024-05-16 05:55:00,0.0,17.3,0.0,5.5
2024-05-16 06:00:00,0.0,17.0,0.0,4.2
2024-05-16 06:05:00,0.0,17.0,0.0,4.6
2024-05-16 06:10:00,0.967,17.1,0.4,2.9
2024-05-16 06:15:00,2.539,17.1,2.2,4.6
2024-05-16 06:20:00,6.494999999999999,17.3,6.1,5.9
2024-05-16 06:25:00,10.976,17.8,8.3,4.6
2024-05-16 06:30:00,16.99,17.7,16.2,4.6
2024-05-16 06:35:00,23.235,17.8,22.0,4.2
2024-05-16 06:40:00,29.799,18.1,30.3,3.8
2024-05-16 06:45:00,35.901,18.3,36.5,3.4
2024-05-16 06:50:00,41.659,18.4,41.8,4.6
2024-05-16 06:55:00,47.643,18.5,47.9,3.4
2024-05-16 07:00:00,53.753,18.5,54.5,4.2
2024-05-16 07:05:00,62.762,18.6,63.8,2.9
2024-05-16 07:10:00,70.55799999999999,18.6,73.4,3.8
2024-05-16 07:15:00,79.843,18.8,83.1,4.2
2024-05-16 07:20:00,87.896,19.0,91.4,2.5
2024-05-16 07:25:00,97.373,19.1,102.0,2.9
2024-05-16 07:30:00,107.67,19.2,111.6,2.5
2024-05-16 07:35:00,118.739,19.5,123.9,0.0
2024-05-16 07:40:00,131.026,18.6,138.4,2.1
2024-05-16 07:45:00,144.728,18.3,153.7,1.7
2024-05-16 07:50:00,160.743,18.8,171.7,0.0
2024-05-16 07:55:00,174.5,19.5,186.6,0.0
2024-05-16 08:00:00,189.64,20.3,202.3,0.0
2024-05-16 08:05:00,206.802,20.3,220.7,3.4
2024-05-16 08:10:00,223.781,20.4,241.2,2.9
2024-05-16 08:15:00,237.331,20.7,256.5,1.7
2024-05-16 08:20:00,254.348,21.0,274.8,1.7
2024-05-16 08:25:00,275.714,21.2,298.8,0.0
2024-05-16 08:30:00,293.233,22.7,317.9,0.0
2024-05-16 08:35:00,305.94,24.0,333.0,0.0
2024-05-16 08:40:00,321.169,23.5,348.1,0.0
2024-05-16 08:45:00,335.145,24.0,365.0,0.0
2024-05-16 08:50:00,355.37800000000004,24.0,390.2,0.0
2024-05-16 08:55:00,375.081,25.0,409.6,0.0
2024-05-16 09:00:00,390.505,23.0,431.0,2.9
2024-05-16 09:05:00,410.056,22.8,452.3,2.5
2024-05-16 09:10:00,430.614,23.3,477.1,0.0
2024-05-16 09:15:00,443.2000000000001,23.0,491.4,1.3
2024-05-16 09:20:00,461.53,22.8,512.7,3.4
2024-05-16 09:25:00,478.875,22.7,534.1,1.7
2024-05-16 09:30:00,494.72,22.7,551.8,2.9
2024-05-16 09:35:00,511.253,22.6,570.1,2.9
2024-05-16 09:40:00,525.72,22.8,590.5,1.7
2024-05-16 09:45:00,539.823,23.3,606.1,1.3
2024-05-16 09:50:00,552.824,23.0,622.0,2.5
2024-05-16 09:55:00,570.398,23.3,645.9,0.0
2024-05-16 10:00:00,584.66,23.1,663.9,2.5
2024-05-16 10:05:00,600.4499999999999,23.1,683.4,2.9
2024-05-16 10:10:00,609.11,23.5,695.9,2.1
2024-05-16 10:15:00,621.232,24.3,712.5,2.5
2024-05-16 10:20:00,633.49,24.2,728.1,2.1
2024-05-16 10:25:00,646.257,24.1,743.5,3.4
2024-05-16 10:30:00,656.8030000000001,24.5,759.6,2.5
2024-05-16 10:35:00,665.5889999999999,24.6,771.0,3.4
2024-05-16 10:40:00,677.433,25.0,788.8,2.9
2024-05-16 10:45:00,691.359,25.3,803.0,3.4
2024-05-16 10:50:00,702.976,26.1,819.9,4.2
2024-05-16 10:55:00,711.449,25.9,829.4,4.2
2024-05-16 11:00:00,721.6750000000001,25.9,845.4,2.5
2024-05-16 11:05:00,726.1809999999999,25.8,858.9,2.9
2024-05-16 11:10:00,728.266,25.8,867.5,1.7
2024-05-16 11:15:00,729.8170000000001,25.7,880.7,2.1
2024-05-16 11:20:00,729.435,26.9,892.1,2.5
2024-05-16 11:25:00,729.754,25.8,900.2,1.3
2024-05-16 11:30:00,729.5519999999999,25.5,910.5,3.4
2024-05-16 11:35:00,729.524,25.2,922.7,1.3
2024-05-16 11:40:00,729.606,25.5,933.8,2.5
2024-05-16 11:45:00,729.7629999999999,26.5,942.6,2.1
2024-05-16 11:50:00,729.5250000000001,26.2,948.9,3.4
2024-05-16 11:55:00,729.634,26.5,960.6,8.0
2024-05-16 12:00:00,729.669,26.0,966.5,4.2
2024-05-16 12:05:00,729.846,25.6,975.0,7.6
2024-05-16 12:10:00,729.652,26.6,985.4,5.5
2024-05-16 12:15:00,729.573,26.1,988.9,6.3
2024-05-16 12:20:00,729.546,26.3,989.2,5.5
2024-05-16 12:25:00,729.7740000000001,26.1,990.9,4.6
2024-05-16 12:30:00,729.7450000000001,26.2,998.1,3.8
2024-05-16 12:35:00,729.692,27.0,1003.8,4.2
2024-05-16 12:40:00,729.7349999999999,26.4,1001.1,5.0
2024-05-16 12:45:00,729.647,26.8,1003.0,5.5
2024-05-16 12:50:00,729.433,27.0,997.1,1.7
2024-05-16 12:55:00,729.609,26.1,1000.0,2.5
2024-05-16 13:00:00,729.8009999999999,27.9,1002.6,2.9
2024-05-16 13:05:00,729.6679999999999,26.7,1000.6,6.3
2024-05-16 13:10:00,729.7289999999999,26.5,998.3,5.9
2024-05-16 13:15:00,729.679,26.8,1001.7,2.5
2024-05-16 13:20:00,729.684,26.6,1001.2,3.8
2024-05-16 13:25:00,729.6700000000001,26.9,997.7,2.9
2024-05-16 13:30:00,729.919,27.3,995.1,3.8
2024-05-16 13:35:00,729.6789999999999,27.5,994.1,5.0
2024-05-16 13:40:00,729.67,27.1,991.4,4.2
2024-05-16 13:45:00,729.574,28.0,982.9,4.2
2024-05-16 13:50:00,729.462,27.7,974.2,0.0
2024-05-16 13:55:00,729.936,26.7,967.0,6.7
2024-05-16 14:00:00,729.7049999999999,26.5,965.3,7.6
2024-05-16 14:05:00,729.693,25.6,957.9,8.8
2024-05-16 14:10:00,729.732,26.2,947.8,4.2
2024-05-16 14:15:00,729.6590000000001,25.3,934.3,5.0
2024-05-16 14:20:00,729.713,24.6,929.9,7.6
2024-05-16 14:25:00,729.5889999999999,25.3,923.9,8.0
2024-05-16 14:30:00,729.87,24.8,912.3,7.1
2024-05-16 14:35:00,729.625,24.5,903.5,8.8
2024-05-16 14:40:00,729.524,23.9,889.8,8.0
2024-05-16 14:45:00,729.756,24.4,882.4,4.2
2024-05-16 14:50:00,729.811,24.2,868.3,7.1
2024-05-16 14:55:00,729.6590000000001,23.5,858.7,8.8
2024-05-16 15:00:00,729.7610000000001,24.0,847.9,5.0
2024-05-16 15:05:00,729.729,23.7,839.9,9.7
2024-05-16 15:10:00,729.517,23.8,826.2,5.5
2024-05-16 15:15:00,729.787,23.0,815.6,8.8
2024-05-16 15:20:00,727.8290000000001,23.2,800.8,9.2
2024-05-16 15:25:00,721.052,23.0,785.8,11.3
2024-05-16 15:30:00,711.5,22.6,772.5,10.5
2024-05-16 15:35:00,698.313,22.7,756.1,6.3
2024-05-16 15:40:00,685.77,22.7,741.7,7.1
2024-05-16 15:45:00,674.4480000000001,22.5,728.6,10.9
2024-05-16 15:50:00,662.0600000000001,22.6,714.3,5.9
2024-05-16 15:55:00,650.053,22.8,698.9,6.3
2024-05-16 16:00:00,636.883,23.1,681.9,5.5
2024-05-16 16:05:00,622.375,23.0,664.9,10.1
2024-05-16 16:10:00,611.051,23.1,651.0,5.5
2024-05-16 16:15:00,598.115,23.3,635.3,6.3
2024-05-16 16:20:00,585.203,23.2,621.0,7.6
2024-05-16 16:25:00,570.5390000000001,23.0,602.3,10.1
2024-05-16 16:30:00,549.6800000000001,23.0,577.6,12.6
2024-05-16 16:35:00,523.174,23.3,543.3,8.8
2024-05-16 16:40:00,492.601,23.6,514.1,8.4
2024-05-16 16:45:00,518.751,22.9,538.2,6.3
2024-05-16 16:50:00,492.754,23.3,511.1,14.3
2024-05-16 16:55:00,484.112,22.6,499.0,10.5
2024-05-16 17:00:00,471.013,22.6,484.2,8.0
2024-05-16 17:05:00,449.514,22.7,460.2,10.9
2024-05-16 17:10:00,433.276,22.1,442.4,8.8
2024-05-16 17:15:00,416.014,22.3,420.6,9.7
2024-05-16 17:20:00,400.3730000000001,22.3,402.3,4.6
2024-05-16 17:25:00,381.41100000000006,21.7,383.1,7.6
2024-05-16 17:30:00,365.39,22.1,366.1,2.9
2024-05-16 17:35:00,346.31999999999994,22.0,345.1,7.1
2024-05-16 17:40:00,330.359,21.8,328.0,9.2
2024-05-16 17:45:00,313.582,22.0,309.7,5.0
2024-05-16 17:50:00,297.577,22.0,294.0,4.6
2024-05-16 17:55:00,279.81600000000003,21.8,272.6,8.8
2024-05-16 18:00:00,262.71500000000003,21.2,256.4,8.0
2024-05-16 18:05:00,244.655,21.2,237.2,7.1
2024-05-16 18:10:00,227.972,21.1,220.5,6.7
2024-05-16 18:15:00,211.712,21.1,204.4,5.0
2024-05-16 18:20:00,196.888,20.9,186.8,6.7
2024-05-16 18:25:00,181.456,21.1,174.1,3.4
2024-05-16 18:30:00,166.24,21.3,158.4,5.5
2024-05-16 18:35:00,152.084,21.0,145.2,6.7
2024-05-16 18:40:00,138.298,21.3,129.9,6.3
2024-05-16 18:45:00,124.69700000000002,21.0,116.7,2.5
2024-05-16 18:50:00,113.302,21.0,106.2,3.8
2024-05-16 18:55:00,103.003,20.9,95.3,3.4
2024-05-16 19:00:00,93.109,20.6,86.0,4.2
2024-05-16 19:05:00,83.892,20.7,77.3,2.5
2024-05-16 19:10:00,74.842,20.5,68.1,2.9
2024-05-16 19:15:00,66.54299999999999,20.5,59.7,4.6
2024-05-16 19:20:00,58.675,20.5,54.9,2.9
2024-05-16 19:25:00,52.037,20.5,48.7,3.4
2024-05-16 19:30:00,45.97,20.3,43.9,3.4
2024-05-16 19:35:00,40.127,20.3,36.9,4.6
2024-05-16 19:40:00,34.152,20.1,32.5,2.9
2024-05-16 19:45:00,27.980000000000004,19.9,24.6,2.1
2024-05-16 19:50:00,22.159,19.7,21.5,2.1
2024-05-16 19:55:00,16.841,19.6,16.2,2.9
2024-05-16 20:00:00,12.211,19.5,11.4,2.9
2024-05-16 20:05:00,7.975999999999999,19.3,7.0,4.6
2024-05-16 20:10:00,4.579,19.1,3.9,0.0
2024-05-16 20:15:00,2.136,18.8,0.4,5.5
2024-05-16 20:20:00,0.422,18.5,0.0,3.8
2024-05-16 20:25:00,0.061,18.3,0.0,2.9
2024-05-16 20:30:00,0.0,18.2,0.0,3.8
2024-05-16 20:35:00,0.0,18.0,0.0,3.4
2024-05-16 20:40:00,0.0,17.8,0.0,3.4
2024-05-16 20:45:00,0.0,17.6,0.0,4.6
2024-05-16 20:50:00,0.0,17.6,0.0,2.9
2024-05-16 20:55:00,0.0,17.5,0.0,1.3
2024-05-16 21:00:00,0.0,17.5,0.0,2.1
2024-05-16 21:05:00,0.0,17.3,0.0,0.0
2024-05-16 21:10:00,0.0,17.6,0.0,1.7
2024-05-16 21:15:00,0.0,17.9,0.0,2.5
2024-05-16 21:20:00,0.0,17.9,0.0,2.9
2024-05-16 21:25:00,0.0,18.0,0.0,3.4
2024-05-16 21:30:00,0.0,18.0,0.0,2.5
2024-05-16 21:35:00,0.0,17.9,0.0,2.9
2024-05-16 21:40:00,0.0,18.0,0.0,3.4
2024-05-16 21:45:00,0.0,17.9,0.4,2.9
2024-05-16 21:50:00,0.0,17.9,0.0,3.4
2024-05-16 21:55:00,0.0,17.7,0.4,3.8
2024-05-16 22:00:00,0.0,17.5,0.0,3.8
2024-05-16 22:05:00,0.0,17.4,0.0,5.9
2024-05-16 22:10:00,0.0,17.3,0.0,7.1
2024-05-16 22:15:00,0.0,17.1,0.0,5.5
2024-05-16 22:20:00,0.0,17.2,0.4,6.3
2024-05-16 22:25:00,0.0,17.5,0.0,6.7
2024-05-16 22:30:00,0.0,17.8,0.0,5.5
2024-05-16 22:35:00,0.0,18.1,0.0,8.0
2024-05-16 22:40:00,0.0,18.1,0.4,5.9
2024-05-16 22:45:00,0.0,18.3,0.4,7.6
2024-05-16 22:50:00,0.0,18.5,0.0,6.7
2024-05-16 22:55:00,0.0,18.6,0.0,8.4
2024-05-16 23:00:00,0.0,18.6,0.0,11.8
2024-05-16 23:05:00,0.0,18.7,0.0,10.1
2024-05-16 23:10:00,0.0,18.7,0.0,9.2
2024-05-16 23:15:00,0.0,18.8,0.4,9.2
2024-05-16 23:20:00,0.0,18.9,0.0,7.1
2024-05-16 23:25:00,0.0,18.9,0.0,8.4
2024-05-16 23:30:00,0.0,19.1,0.0,9.7
2024-05-16 23:35:00,0.0,19.2,0.0,10.1
2024-05-16 23:40:00,0.0,19.2,0.0,11.8
2024-05-16 23:45:00,0.0,19.1,0.0,10.5
2024-05-16 23:50:00,0.0,19.4,0.0,10.1
2024-05-16 23:55:00,0.0,19.6,0.0,8.8
2024-05-17 00:00:00,0.0,19.7,0.0,9.7
2024-05-17 00:05:00,0.0,19.7,0.0,8.4
2024-05-17 00:10:00,0.0,19.6,0.0,8.4
2024-05-17 00:15:00,0.0,19.6,0.0,7.6
2024-05-17 00:20:00,0.0,19.7,0.0,13.9
2024-05-17 00:25:00,0.0,19.5,0.0,12.2
2024-05-17 00:30:00,0.0,19.6,0.0,9.2
2024-05-17 00:35:00,0.0,19.8,0.0,7.6
2024-05-17 00:40:00,0.0,19.8,0.0,9.7
2024-05-17 00:45:00,0.0,19.8,0.0,10.1
2024-05-17 00:50:00,0.0,20.2,0.0,10.1
2024-05-17 00:55:00,0.0,20.4,0.0,9.2
2024-05-17 01:00:00,0.0,20.2,0.0,10.5
2024-05-17 01:05:00,0.0,20.4,0.0,12.2
2024-05-17 01:10:00,0.0,20.5,0.0,11.3
2024-05-17 01:15:00,0.0,20.6,0.0,10.1
2024-05-17 01:20:00,0.0,20.7,0.0,11.3
2024-05-17 01:25:00,0.0,20.8,0.0,11.3
2024-05-17 01:30:00,0.0,20.5,0.0,12.2
2024-05-17 01:35:00,0.0,20.6,0.0,10.5
2024-05-17 01:40:00,0.0,20.6,0.4,8.8
2024-05-17 01:45:00,0.0,21.5,0.0,11.3
2024-05-17 01:50:00,0.0,21.2,0.0,11.8
