collect_time,active_power,irradiance,poa_global,cos_aoi,dni,dhi,temperature,cos_time
2023-11-02 04:55:00,0.0,0.0,0.0,0.0,0.0,0.0,17.3,0.27982901403099203
2023-11-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,17.3,0.25881904510252074
2023-11-02 05:05:00,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.2376858923261731
2023-11-02 05:10:00,0.0,0.0,0.0,0.0,0.0,0.0,17.3,0.2164396139381029
2023-11-02 05:15:00,0.0,0.0,0.0,0.0,0.0,0.0,17.1,0.19509032201612833
2023-11-02 05:20:00,0.0,0.0,0.0,0.0,0.0,0.0,17.4,0.17364817766693041
2023-11-02 05:25:00,0.0,0.0,0.0,0.0,0.0,0.0,17.3,0.1521233861899168
2023-11-02 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,17.2,0.1305261922200517
2023-11-02 05:35:00,0.0,0.0,0.0,0.0,0.0,0.0,17.3,0.10886687485196474
2023-11-02 05:40:00,0.0,0.0,0.0,0.0,0.0,0.0,17.1,0.08715574274765814
2023-11-02 05:45:00,0.0,0.0,0.0,0.0,0.0,0.0,17.3,0.06540312923014305
2023-11-02 05:50:00,0.0,0.0,0.0,0.0,0.0,0.0,17.2,0.04361938736533623
2023-11-02 05:55:00,0.0,0.0,0.0,0.0,0.0,0.0,17.3,0.02181488503456116
2023-11-02 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,17.3,6.123233995736766e-17
2023-11-02 06:05:00,0.0,0.4,0.0,0.0,0.0,0.4000000059604645,17.3,-0.021814885034561256
2023-11-02 06:10:00,0.0,0.4,0.0,0.0,0.0,0.4000000059604645,17.3,-0.04361938736533589
2023-11-02 06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,17.4,-0.06540312923014292
2023-11-02 06:20:00,0.0,0.0,0.0,0.005104249801668948,0.0,0.0,17.4,-0.08715574274765824
2023-11-02 06:25:00,0.0,0.0,0.0,0.025397215185841905,0.0,0.0,17.3,-0.10886687485196461
2023-11-02 06:30:00,0.0,0.0,0.0,0.045646477511317764,0.0,0.0,17.3,-0.13052619222005138
2023-11-02 06:35:00,2.719,2.6,0.0,0.06584239963423918,0.0,2.5999999046325684,17.3,-0.1521233861899167
2023-11-02 06:40:00,8.911,9.2,0.0,0.08597536982722949,0.0,9.199999809265137,17.3,-0.1736481776669303
2023-11-02 06:45:00,9.66,10.5,10.262539694344515,0.10603579828612632,0.0,10.5,17.2,-0.19509032201612797
2023-11-02 06:50:00,15.11,16.2,15.833633411208409,0.12601414057636454,0.0,16.200000762939453,17.2,-0.2164396139381028
2023-11-02 06:55:00,19.019,20.6,20.13412586553815,0.1459008806320473,0.0,20.600000381469727,17.2,-0.237685892326173
2023-11-02 07:00:00,20.584,22.4,21.893417644634624,0.16568655675579916,0.0,22.399999618530273,17.2,-0.25881904510252085
2023-11-02 07:05:00,26.435,28.1,30.053296610055035,0.18536174476481976,21.569802440021515,26.646748509647608,17.2,-0.2798290140309919
2023-11-02 07:10:00,33.298,34.7,36.46439855420614,0.20491708370407113,20.63874011845254,32.96768211399466,17.2,-0.30070579950427295
2023-11-02 07:15:00,38.585,38.2,39.08555299449151,0.22434325920119866,13.777034445725546,36.81696787050269,17.2,-0.3214394653031616
2023-11-02 07:20:00,43.67699999999999,47.9,49.41144382291046,0.2436310262950159,19.89361183434844,45.5779970993951,17.2,-0.3420201433256687
2023-11-02 07:25:00,39.417,42.6,42.56908529402359,0.2627712058865483,6.966771571112104,41.673903483177,17.3,-0.3624380382837014
2023-11-02 07:30:00,41.526,44.8,44.591169451454206,0.2817546814923601,5.860741192401451,43.926709215009424,17.3,-0.3826834323650897
2023-11-02 07:35:00,50.68,54.1,53.93028388550107,0.30057242149720115,7.494644651457141,52.86381068114101,17.3,-0.40274668985873713
2023-11-02 07:40:00,64.607,66.8,67.02298493921167,0.3192154630933994,12.044953773397612,64.62310796508199,17.3,-0.42261826174069933
2023-11-02 07:45:00,70.366,71.7,71.75785617417992,0.3376749367301146,11.406264430738574,69.46022369328017,17.3,-0.44228869021900113
2023-11-02 07:50:00,89.6,94.1,96.4340839197971,0.3559420503395226,29.649720603321214,87.81920920412873,17.4,-0.46174861323503374
2023-11-02 07:55:00,111.002,116.5,123.2068501711777,0.37400811332074,60.76787071367986,102.69766066839495,17.5,-0.48098876891938747
2023-11-02 08:00:00,131.37,138.5,151.34132095662076,0.39186452108484937,101.79696903497569,113.83930397225842,17.6,-0.4999999999999998
2023-11-02 08:05:00,132.688,139.7,149.35906287135285,0.4095027761762662,80.0813353520303,119.1038362237677,17.8,-0.5187732581605212
2023-11-02 08:10:00,171.44,177.1,202.72308951361958,0.4269144849183719,181.56900276054049,127.72497692486861,17.8,-0.5372996083468236
2023-11-02 08:15:00,223.928,232.8,298.8838046371468,0.444091354536291,429.16836900077885,109.85132020058269,18.1,-0.5555702330196023
2023-11-02 08:20:00,250.807,261.3,346.01711495613614,0.4610252133697885,535.3806928818058,100.24611731859248,18.2,-0.5735764363510458
2023-11-02 08:25:00,274.962,290.1,393.45872419066563,0.47770799634008404,638.1151391167423,89.12661973747058,18.4,-0.5913096483635821
2023-11-02 08:30:00,251.202,262.9,327.95177469980206,0.4941317669520081,405.2551737459593,129.62926912606048,18.6,-0.6087614290087207
2023-11-02 08:35:00,220.97100000000003,233.1,266.6926603644545,0.510288703178116,218.24126110905476,158.34406167827336,18.8,-0.6259234721840591
2023-11-02 08:40:00,180.998,190.9,200.212129755645,0.52617111879792,75.33456977320448,164.08184302206104,18.9,-0.6427876096865394
2023-11-02 08:45:00,158.427,164.6,166.4252173178923,0.5417714497276449,30.19861708851356,153.45075073848477,18.9,-0.6593458151000688
2023-11-02 08:50:00,144.304,150.1,149.6937622969006,0.5570822726217581,16.02796834162137,143.97471699259307,19.0,-0.6755902076156602
2023-11-02 08:55:00,157.976,161.1,161.11067255498992,0.5720963018418057,19.32025053824821,153.47090278888635,19.0,-0.6915130557822693
2023-11-02 09:00:00,172.564,177.8,178.98214664316598,0.586806387060093,27.134031207023458,166.74744295891526,19.1,-0.7071067811865475
