collect_time,temperature,irradiance,dhi,wind_speed,active_power
2019-03-05 11:50:00,17.066666,947.0,237.66666666666666,1.6333333333333333,27.169773000000003
2019-03-05 11:55:00,17.333333,947.0,235.33333333333334,1.9666666666666666,27.060106
2019-03-05 12:00:00,17.6,947.0,233.0,2.3,26.950439000000003
2019-03-05 12:05:00,17.466667,951.0,235.0,2.1666666666666665,27.24954266666667
2019-03-05 12:10:00,17.333334,955.0,237.0,2.033333333333333,27.548646333333334
2019-03-05 12:15:00,17.200001,959.0,239.0,1.9,27.84775
2019-03-05 12:20:00,17.333334,949.3333333333334,240.0,1.9,27.531583333333334
2019-03-05 12:25:00,17.466667,939.6666666666666,241.0,1.9,27.215416666666666
2019-03-05 12:30:00,17.6,930.0,242.0,1.9,26.89925
2019-03-05 12:35:00,17.499999666666668,925.3333333333334,241.33333333333334,1.7,26.805916333333332
2019-03-05 12:40:00,17.399999333333334,920.6666666666666,240.66666666666666,1.5,26.712582666666666
2019-03-05 12:45:00,17.299999,916.0,240.0,1.3,26.619249
2019-03-05 12:50:00,17.533332666666666,914.3333333333334,238.0,2.2333333333333334,26.810293
2019-03-05 12:55:00,17.766666333333333,912.6666666666666,236.0,3.1666666666666665,27.001337
2019-03-05 13:00:00,18.0,911.0,234.0,4.1,27.192381
2019-03-05 13:05:00,18.3,908.0,228.33333333333334,3.1333333333333333,27.004547333333335
2019-03-05 13:10:00,18.599999999999998,905.0,222.66666666666666,2.166666666666667,26.816713666666665
2019-03-05 13:15:00,18.9,902.0,217.0,1.2,26.62888
2019-03-05 13:20:00,18.8,890.0,218.0,1.2666666666666666,26.349316666666667
2019-03-05 13:25:00,18.7,878.0,219.0,1.3333333333333333,26.06975333333333
2019-03-05 13:30:00,18.6,866.0,220.0,1.4,25.79019
2019-03-05 13:35:00,18.533333333333335,845.0,219.66666666666666,1.2333333333333334,25.382877
2019-03-05 13:40:00,18.466666666666665,824.0,219.33333333333334,1.0666666666666667,24.975564
2019-03-05 13:45:00,18.4,803.0,219.0,0.9,24.568251
2019-03-05 13:50:00,18.566666666666666,812.3333333333334,222.33333333333334,1.2333333333333334,24.734937333333335
2019-03-05 13:55:00,18.73333333333333,821.6666666666666,225.66666666666666,1.5666666666666667,24.901623666666666
2019-03-05 14:00:00,18.9,831.0,229.0,1.9,25.06831
2019-03-05 14:05:00,18.86666633333333,813.3333333333334,231.0,1.8333333333333333,24.547977
2019-03-05 14:10:00,18.833332666666667,795.6666666666666,233.0,1.7666666666666666,24.027644000000002
2019-03-05 14:15:00,18.799999,778.0,235.0,1.7,23.507311
2019-03-05 14:20:00,18.733332666666666,735.3333333333334,230.66666666666666,2.6333333333333333,22.811250666666666
2019-03-05 14:25:00,18.666666333333335,692.6666666666666,226.33333333333334,3.5666666666666664,22.115190333333334
2019-03-05 14:30:00,18.6,650.0,222.0,4.5,21.41913
2019-03-05 14:35:00,18.733333333333334,669.3333333333334,225.0,3.2,21.45967033333333
2019-03-05 14:40:00,18.866666666666667,688.6666666666666,228.0,1.9,21.500210666666668
2019-03-05 14:45:00,19.0,708.0,231.0,0.6,21.540751
2019-03-05 14:50:00,19.0,685.6666666666666,229.0,1.5333333333333332,20.758354
2019-03-05 14:55:00,19.0,663.3333333333334,227.0,2.4666666666666663,19.975957
2019-03-05 15:00:00,19.0,641.0,225.0,3.4,19.19356
2019-03-05 15:05:00,18.966666666666665,629.0,224.33333333333334,2.3666666666666663,18.997853333333335
2019-03-05 15:10:00,18.933333333333334,617.0,223.66666666666666,1.333333333333333,18.802146666666665
2019-03-05 15:15:00,18.9,605.0,223.0,0.3,18.60644
2019-03-05 15:20:00,18.9,587.6666666666666,219.33333333333334,0.7,17.914897
2019-03-05 15:25:00,18.9,570.3333333333334,215.66666666666666,1.0999999999999999,17.223353999999997
2019-03-05 15:30:00,18.9,553.0,212.0,1.5,16.531810999999998
2019-03-05 15:35:00,18.9,538.3333333333334,209.33333333333334,2.3,16.079000666666666
2019-03-05 15:40:00,18.9,523.6666666666666,206.66666666666666,3.0999999999999996,15.626190333333332
2019-03-05 15:45:00,18.9,509.0,204.0,3.9,15.173379999999998
2019-03-05 15:50:00,18.833333666666665,494.6666666666667,200.0,3.433333333333333,14.609513333333332
2019-03-05 15:55:00,18.766667333333334,480.3333333333333,196.0,2.966666666666667,14.045646666666666
2019-03-05 16:00:00,18.700001,466.0,192.0,2.5,13.48178
2019-03-05 16:05:00,18.600000666666666,443.0,186.33333333333334,3.8,12.714333333333334
2019-03-05 16:10:00,18.500000333333332,420.0,180.66666666666666,5.1,11.946886666666666
2019-03-05 16:15:00,18.4,397.0,175.0,6.4,11.17944
2019-03-05 16:20:00,18.23333333333333,383.6666666666667,168.33333333333334,5.266666666666667,10.741429
2019-03-05 16:25:00,18.066666666666666,370.3333333333333,161.66666666666666,4.133333333333333,10.303417999999999
2019-03-05 16:30:00,17.9,357.0,155.0,3.0,9.865407
2019-03-05 16:35:00,17.966666666666665,336.0,146.33333333333334,2.8333333333333335,9.236719333333333
2019-03-05 16:40:00,18.033333333333335,315.0,137.66666666666666,2.6666666666666665,8.608031666666667
2019-03-05 16:45:00,18.1,294.0,129.0,2.5,7.979344
2019-03-05 16:50:00,17.933333333333334,270.3333333333333,120.0,3.433333333333333,7.35412
2019-03-05 16:55:00,17.76666666666667,246.66666666666666,111.0,4.366666666666666,6.728896000000001
2019-03-05 17:00:00,17.6,223.0,102.0,5.3,6.103672
2019-03-05 17:05:00,17.566666666666666,203.0,94.0,4.233333333333333,5.506666666666667
2019-03-05 17:10:00,17.533333333333335,183.0,86.0,3.1666666666666665,4.909661333333333
2019-03-05 17:15:00,17.5,163.0,78.0,2.1,4.312656
2019-03-05 17:20:00,17.333333333333332,145.33333333333334,71.0,2.1,3.775552
2019-03-05 17:25:00,17.166666666666668,127.66666666666666,64.0,2.1,3.238448
2019-03-05 17:30:00,17.0,110.0,57.0,2.1,2.701344
2019-03-05 17:35:00,16.866666666666667,92.66666666666667,50.333333333333336,3.0333333333333337,2.2614923333333334
2019-03-05 17:40:00,16.733333333333334,75.33333333333334,43.666666666666664,3.966666666666667,1.8216406666666667
2019-03-05 17:45:00,16.6,58.0,37.0,4.9,1.381789
2019-03-05 17:50:00,16.433333333333334,46.666666666666664,31.0,4.2,1.1141666666666667
2019-03-05 17:55:00,16.26666666666667,35.33333333333333,25.0,3.5,0.8465443333333333
2019-03-05 18:00:00,16.1,24.0,19.0,2.8,0.578922
2019-03-05 18:05:00,15.933333333333334,16.666666666666668,13.333333333333332,2.8,0.4080046666666667
2019-03-05 18:10:00,15.766666666666667,9.333333333333334,7.666666666666666,2.8,0.23708733333333332
2019-03-05 18:15:00,15.6,2.0,2.0,2.8,0.06617
2019-03-05 18:20:00,15.466666666666667,1.3333333333333335,1.3333333333333335,2.933333333333333,0.04411333333333334
