collect_time,temperature,irradiance,dhi,dni,wind_speed,active_power
2023-11-05 12:00:00,22.263,586.6396,128.105,737.3031,5.315073,773.0900000000001
2023-11-05 13:00:00,22.313002,547.1886,131.44211,665.6377,5.60803,729.592
2023-11-05 14:00:00,22.163,460.47992,113.03532,605.1882,5.481788,661.432
2023-11-05 15:00:00,22.313002,370.1309,80.23817,611.68555,4.482187,482.44000000000005
2023-11-05 16:00:00,21.013,205.63966,57.57911,447.51276,4.031129,125.098
2023-11-05 17:00:00,19.313002,38.942978,17.013922,129.97955,2.9410884,25.598000000000003
2023-11-05 18:00:00,17.913,0.0,0.0,0.0,2.7658632,0.0
2023-11-05 19:00:00,17.163,0.0,0.0,0.0,2.4839485,0.0
2023-11-05 20:00:00,16.763,0.0,0.0,0.0,2.1931713,0.0
2023-11-05 21:00:00,16.113,0.0,0.0,0.0,1.8973665,0.0
2023-11-05 22:00:00,15.363,0.0,0.0,0.0,1.431782,0.0
2023-11-05 23:00:00,14.563,0.0,0.0,0.0,1.0816654,0.0
2023-11-06 00:00:00,14.013,0.0,0.0,0.0,0.98994946,0.0
2023-11-06 01:00:00,14.163,0.0,0.0,0.0,1.0,0.0
2023-11-06 02:00:00,13.963,0.0,0.0,0.0,1.0630146,0.0
2023-11-06 03:00:00,14.063,0.0,0.0,0.0,1.104536,0.0
2023-11-06 04:00:00,13.563,0.0,0.0,0.0,1.0630146,0.0
2023-11-06 05:00:00,12.863,0.0,0.0,0.0,1.1401755,0.0
2023-11-06 06:00:00,12.613,0.0,0.0,0.0,0.7,0.0
2023-11-06 07:00:00,13.013,3.3775098,3.3775098,0.0,0.7615773,14.657
2023-11-06 08:00:00,15.563001,152.0686,66.6368,498.92975,2.0124612,251.751
2023-11-06 09:00:00,19.613,329.11826,92.95707,759.6415,2.236068,125.495
2023-11-06 10:00:00,21.963001,440.11075,112.00762,717.13544,4.263801,325.704
2023-11-06 11:00:00,22.613,490.92294,130.98378,640.23956,4.9396353,818.1240000000001
2023-11-06 12:00:00,22.613,503.32187,149.47134,572.78204,4.8877397,414.137
2023-11-06 13:00:00,23.163,501.36798,148.9501,567.9829,4.8010416,425.395
2023-11-06 14:00:00,23.163,427.87375,140.77231,503.59775,4.763402,196.249
2023-11-06 15:00:00,23.063002,302.5221,114.63088,399.69147,3.753665,127.59300000000002
2023-11-06 16:00:00,21.963001,175.91824,78.26871,298.38947,3.2449963,174.899
2023-11-06 17:00:00,20.463001,33.256622,16.811039,97.5235,1.9723083,14.942
2023-11-06 18:00:00,18.963001,0.0,0.0,0.0,2.1633308,0.0
2023-11-06 19:00:00,18.363,0.0,0.0,0.0,1.8027756,0.0
2023-11-06 20:00:00,18.013,0.0,0.0,0.0,1.6278821,0.0
2023-11-06 21:00:00,17.463001,0.0,0.0,0.0,1.0,0.0
2023-11-06 22:00:00,16.563002,0.0,0.0,0.0,0.9433981,0.0
2023-11-06 23:00:00,15.513,0.0,0.0,0.0,1.2041595,0.0
2023-11-07 00:00:00,14.513,0.0,0.0,0.0,0.9055385,0.0
2023-11-07 01:00:00,13.863,0.0,0.0,0.0,0.6708204,0.0
2023-11-07 02:00:00,13.613,0.0,0.0,0.0,0.89442724,0.0
2023-11-07 03:00:00,14.713,0.0,0.0,0.0,1.0,0.0
2023-11-07 04:00:00,13.813,0.0,0.0,0.0,1.0,0.0
2023-11-07 05:00:00,12.863,0.0,0.0,0.0,1.0198039,0.0
2023-11-07 06:00:00,13.613,0.0,0.0,0.0,0.36055514,0.0
2023-11-07 07:00:00,14.663,3.6404,3.6404,0.0,0.44721362,12.425
2023-11-07 08:00:00,15.463,151.94406,67.338844,493.17853,0.3,283.992
2023-11-07 09:00:00,18.563002,336.13095,91.90097,795.0982,0.22360681,501.643
2023-11-07 10:00:00,20.963001,490.30923,98.514786,863.7334,0.44721362,660.5390000000001
2023-11-07 11:00:00,22.763,590.18134,103.335,872.2442,0.8062258,741.758
2023-11-07 12:00:00,23.813002,629.4779,101.69271,860.0252,1.6124516,759.659
2023-11-07 13:00:00,23.963001,604.4969,98.31592,821.1673,2.4,720.4279999999999
2023-11-07 14:00:00,23.813002,516.5749,88.87309,755.44556,2.3086793,620.4939999999999
2023-11-07 15:00:00,23.663,378.8468,76.63037,648.06775,1.3416408,484.91
2023-11-07 16:00:00,22.413,205.83325,54.98794,465.93823,0.9055385,144.882
2023-11-07 17:00:00,19.863,35.62117,15.518133,119.24662,0.92195445,15.759
2023-11-07 18:00:00,17.913,0.0,0.0,0.0,2.2825425,0.0
2023-11-07 19:00:00,16.663,0.0,0.0,0.0,2.118962,0.0
2023-11-07 20:00:00,16.513,0.0,0.0,0.0,1.868154,0.0
2023-11-07 21:00:00,16.013,0.0,0.0,0.0,1.5231546,0.0
2023-11-07 22:00:00,15.063,0.0,0.0,0.0,1.118034,0.0
2023-11-07 23:00:00,14.013,0.0,0.0,0.0,1.8,0.0
2023-11-08 00:00:00,13.263,0.0,0.0,0.0,1.421267,0.0
2023-11-08 01:00:00,12.663,0.0,0.0,0.0,1.0630146,0.0
2023-11-08 02:00:00,12.313,0.0,0.0,0.0,1.2041595,0.0
2023-11-08 03:00:00,13.363,0.0,0.0,0.0,1.2083046,0.0
2023-11-08 04:00:00,12.613,0.0,0.0,0.0,1.3601471,0.0
2023-11-08 05:00:00,12.963,0.0,0.0,0.0,1.4142135,0.0
2023-11-08 06:00:00,14.263,0.0,0.0,0.0,1.3453624,0.0
2023-11-08 07:00:00,13.813,4.024416,4.024416,0.0,1.2041595,4.475
2023-11-08 08:00:00,14.313,148.37431,66.33205,477.1401,0.60827625,345.722
2023-11-08 09:00:00,17.813002,330.5719,90.844185,789.95245,0.31622776,505.495
2023-11-08 10:00:00,20.063002,487.33502,98.60034,864.395,1.5033296,658.2400000000001
2023-11-08 11:00:00,21.463001,586.1466,105.50639,867.34784,2.7892652,815.0010000000002
2023-11-08 12:00:00,21.763,622.4359,102.72227,852.48663,3.6055512,779.523
2023-11-08 13:00:00,21.663,587.89197,115.82639,770.819,3.8626416,739.643
2023-11-08 14:00:00,21.413,479.35876,136.95964,608.9386,3.8999999,544.2669999999999
2023-11-08 15:00:00,21.013,314.82053,148.80861,358.81943,3.8078864,205.73
2023-11-08 16:00:00,20.063002,165.19347,94.819565,219.69395,3.3286633,256.312
2023-11-08 17:00:00,18.463001,31.94184,16.310726,92.72793,1.9235384,15.245
2023-11-08 18:00:00,16.513,0.0,0.0,0.0,1.1401755,0.0
2023-11-08 19:00:00,15.662999,0.0,0.0,0.0,0.8062258,0.0
2023-11-08 20:00:00,14.913,0.0,0.0,0.0,0.86023253,0.0
2023-11-08 21:00:00,14.013,0.0,0.0,0.0,0.6708204,0.0
2023-11-08 22:00:00,13.513,0.0,0.0,0.0,0.6,0.0
2023-11-08 23:00:00,13.513,0.0,0.0,0.0,1.118034,0.0
2023-11-09 00:00:00,12.963,0.0,0.0,0.0,1.6155494,0.0
2023-11-09 01:00:00,12.813,0.0,0.0,0.0,1.3892444,0.0
2023-11-09 02:00:00,12.913,0.0,0.0,0.0,1.4764823,0.0
2023-11-09 03:00:00,13.313,0.0,0.0,0.0,1.9235384,0.0
2023-11-09 04:00:00,13.163,0.0,0.0,0.0,1.7492856,0.0
2023-11-09 05:00:00,12.713,0.0,0.0,0.0,1.3000001,0.0
2023-11-09 06:00:00,11.963,0.0,0.0,0.0,1.0198039,0.0
2023-11-09 07:00:00,11.763,4.6370153,4.6370153,0.0,0.60827625,8.91
2023-11-09 08:00:00,14.463,143.00739,63.558838,460.78687,0.53851646,258.07
2023-11-09 09:00:00,18.313002,314.8839,97.37374,725.53094,1.0,494.836
2023-11-09 10:00:00,20.363,457.13922,121.374435,753.0687,1.746425,538.231
2023-11-09 11:00:00,21.813002,539.46924,149.26025,709.2305,2.059126,569.992
2023-11-09 12:00:00,23.213001,604.2096,116.9766,804.4708,2.1023796,566.5899999999999
2023-11-09 13:00:00,24.013,589.7886,98.29809,807.7199,2.2135942,702.338
2023-11-09 14:00:00,24.013,504.15778,86.95566,747.00995,2.2472203,603.873
2023-11-09 15:00:00,24.013,334.2831,91.94933,527.87213,1.5,441.332
2023-11-09 16:00:00,22.313002,168.38188,57.60433,349.44983,2.2671568,226.957
2023-11-09 17:00:00,20.063002,28.437143,14.05514,85.30976,2.5612497,13.275
2023-11-09 18:00:00,18.113,0.0,0.0,0.0,2.7658632,0.0
2023-11-09 19:00:00,17.263,0.0,0.0,0.0,2.1931713,0.0
2023-11-09 20:00:00,16.913,0.0,0.0,0.0,1.8439089,0.0
2023-11-09 21:00:00,16.813002,0.0,0.0,0.0,1.555635,0.0
2023-11-09 22:00:00,16.663,0.0,0.0,0.0,1.2727922,0.0
2023-11-09 23:00:00,16.513,0.0,0.0,0.0,1.2806249,0.0
2023-11-10 00:00:00,16.213001,0.0,0.0,0.0,1.0630146,0.0
2023-11-10 01:00:00,15.412999,0.0,0.0,0.0,1.56205,0.0
2023-11-10 02:00:00,14.963,0.0,0.0,0.0,1.4560219,0.0
2023-11-10 03:00:00,14.063,0.0,0.0,0.0,0.53851646,0.0
2023-11-10 04:00:00,13.713,0.0,0.0,0.0,1.0,0.0
2023-11-10 05:00:00,12.813,0.0,0.0,0.0,0.3,0.0
2023-11-10 06:00:00,12.513,0.0,0.0,0.0,0.5,0.0
2023-11-10 07:00:00,12.313,0.0,0.0,0.0,0.4,16.432
2023-11-10 08:00:00,14.113,135.77637,66.101654,402.79837,0.6,242.265
2023-11-10 09:00:00,18.163,283.92627,129.28786,522.1753,0.53851646,462.649
2023-11-10 10:00:00,20.113,397.37704,186.19952,477.7337,1.0049876,613.497
2023-11-10 11:00:00,21.363,466.09537,227.1815,437.355,2.3086793,636.5020000000001
2023-11-10 12:00:00,22.063002,494.42432,241.10815,420.98154,3.1780498,558.062
2023-11-10 13:00:00,22.413,449.60828,248.16042,333.1737,3.758989,402.964
2023-11-10 14:00:00,22.313002,386.5387,205.2909,326.69778,4.3908997,374.962
2023-11-10 15:00:00,21.513,268.72256,163.12233,231.78975,4.022437,428.424
2023-11-10 16:00:00,20.813002,140.6339,86.14747,173.64156,3.577709,209.657
2023-11-10 17:00:00,19.163,25.425884,13.811592,68.87415,2.942788,23.699
2023-11-10 18:00:00,17.213001,0.0,0.0,0.0,1.7088008,0.0
2023-11-10 19:00:00,16.063002,0.0,0.0,0.0,1.1401755,0.0
2023-11-10 20:00:00,14.963,0.0,0.0,0.0,0.8062258,0.0
2023-11-10 21:00:00,14.213,0.0,0.0,0.0,0.7211103,0.0
2023-11-10 22:00:00,14.263,0.0,0.0,0.0,2.1931713,0.0
2023-11-10 23:00:00,14.313,0.0,0.0,0.0,2.4698176,0.0
2023-11-11 00:00:00,14.413,0.0,0.0,0.0,2.7294688,0.0
2023-11-11 01:00:00,14.413,0.0,0.0,0.0,2.7313,0.0
2023-11-11 02:00:00,14.563,0.0,0.0,0.0,2.84605,0.0
2023-11-11 03:00:00,16.563002,0.0,0.0,0.0,3.7161808,0.0
2023-11-11 04:00:00,16.463001,0.0,0.0,0.0,3.8078864,0.0
2023-11-11 05:00:00,16.263,0.0,0.0,0.0,3.8078864,0.0
2023-11-11 06:00:00,16.163,0.0,0.0,0.0,3.4539833,0.0
2023-11-11 07:00:00,15.912999,0.0,0.0,0.0,2.84605,8.802
2023-11-11 08:00:00,17.063002,117.56311,66.92054,291.67725,3.0083218,244.274
2023-11-11 09:00:00,18.763,257.91663,138.48724,408.2777,3.6891732,369.555
2023-11-11 10:00:00,20.363,392.0593,182.96101,477.11255,4.9396353,191.921
2023-11-11 11:00:00,21.013,378.7945,251.81831,234.09862,5.860034,766.5339999999999
2023-11-11 12:00:00,21.163,416.15372,247.25024,282.51205,5.2801514,463.6230000000001
2023-11-11 13:00:00,21.263,364.9202,268.58127,160.33719,5.060632,356.19
2023-11-11 14:00:00,21.363,371.6188,210.76888,291.83463,5.220153,185.142
2023-11-11 15:00:00,21.863,329.38223,106.36301,493.19223,4.967897,285.788
2023-11-11 16:00:00,20.963001,177.66275,73.41436,335.55365,4.8414874,125.946
2023-11-11 17:00:00,19.513,25.281376,15.048438,60.656788,4.080441,17.749
2023-11-11 18:00:00,17.613,0.0,0.0,0.0,3.0675724,0.0
2023-11-11 19:00:00,16.963001,0.0,0.0,0.0,3.0083218,0.0
2023-11-11 20:00:00,16.813002,0.0,0.0,0.0,3.008322,0.0
2023-11-11 21:00:00,16.613,0.0,0.0,0.0,2.6925824,0.0
2023-11-11 22:00:00,16.613,0.0,0.0,0.0,2.184033,0.0
2023-11-11 23:00:00,16.463001,0.0,0.0,0.0,2.5,0.0
2023-11-12 00:00:00,16.413,0.0,0.0,0.0,2.84605,0.0
2023-11-12 01:00:00,16.413,0.0,0.0,0.0,2.996665,0.0
2023-11-12 02:00:00,16.413,0.0,0.0,0.0,2.7784889,0.0
2023-11-12 03:00:00,17.013,0.0,0.0,0.0,2.84605,0.0
2023-11-12 04:00:00,16.713001,0.0,0.0,0.0,2.9732137,0.0
2023-11-12 05:00:00,16.263,0.0,0.0,0.0,2.84605,0.0
